,faculty_name,publications,adjusted,university_name,faculty_home_page,dblp,faculty_areaname
26,Sylvia Ratnasamy,29.0,6.0,Univ of California  Berkeley,http://www.eecs.berkeley.edu/~sylvia,https://dblp.org/pers/hd/r/Ratnasamy:Sylvia,networks
27,Jacob Steinhardt,29.0,8.6,Univ of California  Berkeley,https://www.stat.berkeley.edu/~jsteinhardt,https://dblp.org/pers/hd/s/Steinhardt:Jacob,ml
28,Koushik Sen,27.0,6.4,Univ of California  Berkeley,http://www.eecs.berkeley.edu/Faculty/Homepages/ksen.html,https://dblp.org/pers/hd/s/Sen:Koushik,se
29,Martin J Wainwright,27.0,8.8,Univ of California  Berkeley,https://www.eecs.berkeley.edu/~wainwrig,https://dblp.org/pers/hd/w/Wainwright:Martin_J%3D,ml
30,Joseph M Hellerstein,26.0,5.8,Univ of California  Berkeley,http://citris-uc.org/person/professor-joseph-hellerstein,https://dblp.org/pers/hd/h/Hellerstein:Joseph_M%3D,db
31,John F Canny,22.0,5.7,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/canny.html,https://dblp.org/pers/hd/c/Canny:John_F%3D,hci
31,John F Canny,22.0,5.7,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/canny.html,https://dblp.org/pers/hd/c/Canny:John_F%3D,vision
31,John F Canny,22.0,5.7,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/canny.html,https://dblp.org/pers/hd/c/Canny:John_F%3D,ml
32,Prabal Dutta,22.0,5.5,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~prabal,https://dblp.org/pers/hd/d/Dutta:Prabal,mobile
33,David A Wagner,21.0,5.0,Univ of California  Berkeley,http://www.cs.berkeley.edu/~daw,https://dblp.org/pers/hd/w/Wagner_0001:David_A%3D,security
34,Prasad Raghavendra,21.0,6.3,Univ of California  Berkeley,http://freevideolectures.com/Course/3567/Efficient-Algorithms-and-Intractable-Problems,https://dblp.org/pers/hd/r/Raghavendra:Prasad,theory
35,Ren Ng,20.0,4.1,Univ of California  Berkeley,http://www.eecs.berkeley.edu/Faculty/Homepages/yirenng.html,https://dblp.org/pers/hd/n/Ng:Ren,vision
36,Eric Paulos,20.0,6.4,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/paulos.html,https://dblp.org/pers/hd/p/Paulos:Eric,hci
37,Alberto L SangiovanniVincentelli,20.0,4.6,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/sangiovanni-vicentelli.html,https://dblp.org/pers/hd/s/Sangiovanni=Vincentelli:Alberto_L%3D,eda
38,Nika Haghtalab,18.0,5.2,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~nika,https://dblp.org/pers/hd/h/Haghtalab:Nika,ml
38,Nika Haghtalab,18.0,5.2,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~nika,https://dblp.org/pers/hd/h/Haghtalab:Nika,ai
39,S Shankar Sastry,18.0,5.1,Univ of California  Berkeley,http://robotics.eecs.berkeley.edu/~sastry,https://dblp.org/pers/hd/s/Sastry:S%3D_Shankar,robotics
40,Marti A Hearst,17.0,5.8,Univ of California  Berkeley,http://people.ischool.berkeley.edu/~hearst,https://dblp.org/pers/hd/h/Hearst:Marti_A%3D,nlp
40,Marti A Hearst,17.0,5.8,Univ of California  Berkeley,http://people.ischool.berkeley.edu/~hearst,https://dblp.org/pers/hd/h/Hearst:Marti_A%3D,hci
41,Jelani Nelson,17.0,6.5,Univ of California  Berkeley,http://people.eecs.berkeley.edu/~minilek,https://dblp.org/pers/hd/n/Nelson:Jelani,theory
42,Kannan Ramchandran,17.0,4.2,Univ of California  Berkeley,https://www.eecs.berkeley.edu/~kannanr,https://dblp.org/pers/hd/r/Ramchandran:Kannan,ml
43,Alistair Sinclair,15.0,5.4,Univ of California  Berkeley,http://www.cs.berkeley.edu/~sinclair,https://dblp.org/pers/hd/s/Sinclair:Alistair,theory
44,Avishay Tal,15.0,6.9,Univ of California  Berkeley,http://www.avishaytal.org,https://dblp.org/pers/hd/t/Tal:Avishay,theory
45,David Bamman,14.0,5.1,Univ of California  Berkeley,http://people.ischool.berkeley.edu/~dbamman,https://dblp.org/pers/hd/b/Bamman:David,nlp
46,Shafi Goldwasser,13.0,3.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/goldwasser.html,https://dblp.org/pers/hd/g/Goldwasser:Shafi,theory
46,Shafi Goldwasser,13.0,3.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/goldwasser.html,https://dblp.org/pers/hd/g/Goldwasser:Shafi,crypto
47,Edward A Lee,12.0,3.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/lee.html,https://dblp.org/pers/hd/l/Lee:Edward_A%3D,embedded
48,Alexandre M Bayen,10.0,2.5,Univ of California  Berkeley,http://www.ce.berkeley.edu/people/faculty/bayen,https://dblp.org/pers/hd/b/Bayen:Alexandre_M%3D,ml
49,Jennifer T Chayes,10.0,2.4,Univ of California  Berkeley,http://jenniferchayes.com,https://dblp.org/pers/hd/c/Chayes:Jennifer_T%3D,theory
49,Jennifer T Chayes,10.0,2.4,Univ of California  Berkeley,http://jenniferchayes.com,https://dblp.org/pers/hd/c/Chayes:Jennifer_T%3D,ml
49,Jennifer T Chayes,10.0,2.4,Univ of California  Berkeley,http://jenniferchayes.com,https://dblp.org/pers/hd/c/Chayes:Jennifer_T%3D,ecom
50,Natacha Crooks,9.0,1.4,Univ of California  Berkeley,https://nacrooks.github.io,https://dblp.org/pers/hd/c/Crooks:Natacha,db
50,Natacha Crooks,9.0,1.4,Univ of California  Berkeley,https://nacrooks.github.io,https://dblp.org/pers/hd/c/Crooks:Natacha,os
51,James Demmel,9.0,1.6,Univ of California  Berkeley,https://www.cs.berkeley.edu/~demmel,https://dblp.org/pers/hd/d/Demmel:James,hpc
52,Jiantao Jiao,9.0,1.9,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~jiantao,https://dblp.org/pers/hd/j/Jiao:Jiantao,ml
53,James F OBrien,9.0,2.2,Univ of California  Berkeley,http://obrien.berkeley.edu,https://dblp.org/pers/hd/o/O=Brien:James_F%3D,graphics
54,Yakun Sophia Shao,9.0,1.0,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~ysshao,https://dblp.org/pers/hd/s/Shao:Yakun_Sophia,arch
54,Yakun Sophia Shao,9.0,1.0,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~ysshao,https://dblp.org/pers/hd/s/Shao:Yakun_Sophia,eda
55,Costas J Spanos,9.0,2.1,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/spanos.html,https://dblp.org/pers/hd/s/Spanos:Costas_J%3D,ai
56,Katherine A Yelick,9.0,2.2,Univ of California  Berkeley,https://www.cs.berkeley.edu/~yelick,https://dblp.org/pers/hd/y/Yelick:Katherine_A%3D,hpc
57,Bin Yu,8.0,2.2,Univ of California  Berkeley,https://www.stat.berkeley.edu/~binyu/Site/Welcome.html,https://dblp.org/pers/hd/y/Yu_0001:Bin,ml
58,Somayeh Sojoudi,8.0,1.9,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~sojoudi,https://dblp.org/pers/hd/s/Sojoudi:Somayeh,ml
58,Somayeh Sojoudi,8.0,1.9,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~sojoudi,https://dblp.org/pers/hd/s/Sojoudi:Somayeh,ai
59,Borivoje Nikolic,7.0,0.7,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/nikolic.html,https://dblp.org/pers/hd/n/Nikolic:Borivoje,eda
59,Borivoje Nikolic,7.0,0.7,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/nikolic.html,https://dblp.org/pers/hd/n/Nikolic:Borivoje,arch
60,Niloufar Salehi,7.0,1.6,Univ of California  Berkeley,http://niloufar.org,https://dblp.org/pers/hd/s/Salehi:Niloufar,hci
61,Randy H Katz,6.0,1.1,Univ of California  Berkeley,http://bnrg.eecs.berkeley.edu/~randy,https://dblp.org/pers/hd/k/Katz:Randy_H%3D,arch
62,Sarah E Chasins,5.0,1.5,Univ of California  Berkeley,https://schasins.com,https://dblp.org/pers/hd/c/Chasins:Sarah_E%3D,hci
63,Laurent El Ghaoui,5.0,1.0,Univ of California  Berkeley,http://people.eecs.berkeley.edu/~elghaoui,https://dblp.org/pers/hd/g/Ghaoui:Laurent_El,ml
64,John Kubiatowicz,5.0,1.0,Univ of California  Berkeley,http://www.cs.berkeley.edu/~kubitron,https://dblp.org/pers/hd/k/Kubiatowicz:John,arch
65,Satish Rao,5.0,1.5,Univ of California  Berkeley,http://www.cs.berkeley.edu/~satishr,https://dblp.org/pers/hd/r/Rao:Satish,theory
66,Jaijeet S Roychowdhury,5.0,2.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/jr.html,https://dblp.org/pers/hd/r/Roychowdhury:Jaijeet_S%3D,eda
67,Yun S Song,5.0,1.2,Univ of California  Berkeley,http://www.eecs.berkeley.edu/~yss,https://dblp.org/pers/hd/s/Song:Yun_S%3D,comp
67,Yun S Song,5.0,1.2,Univ of California  Berkeley,http://www.eecs.berkeley.edu/~yss,https://dblp.org/pers/hd/s/Song:Yun_S%3D,bio
67,Yun S Song,5.0,1.2,Univ of California  Berkeley,http://www.eecs.berkeley.edu/~yss,https://dblp.org/pers/hd/s/Song:Yun_S%3D,ml
68,Umesh V Vazirani,5.0,1.5,Univ of California  Berkeley,http://www.cs.berkeley.edu/~vazirani,https://dblp.org/pers/hd/v/Vazirani:Umesh_V%3D,theory
69,John Wawrzynek,5.0,1.1,Univ of California  Berkeley,http://www.cs.berkeley.edu/~johnw,https://dblp.org/pers/hd/w/Wawrzynek:John,eda
70,Anthony D Joseph,4.0,0.7,Univ of California  Berkeley,https://www.eecs.berkeley.edu/Faculty/Homepages/joseph.html,https://dblp.org/pers/hd/j/Joseph:Anthony_D%3D,ml
70,Anthony D Joseph,4.0,0.7,Univ of California  Berkeley,https://www.eecs.berkeley.edu/Faculty/Homepages/joseph.html,https://dblp.org/pers/hd/j/Joseph:Anthony_D%3D,db
71,Jennifer Listgarten,4.0,1.5,Univ of California  Berkeley,http://www.jennifer.listgarten.com,https://dblp.org/pers/hd/l/Listgarten:Jennifer,ml
72,George C Necula,4.0,0.9,Univ of California  Berkeley,http://www.cs.berkeley.edu/~necula,https://dblp.org/pers/hd/n/Necula:George_C%3D,se
73,Elad Alon,3.0,0.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/elad.html,https://dblp.org/pers/hd/a/Alon:Elad,eda
74,Murat Arcak,3.0,0.8,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/arcak.html,https://dblp.org/pers/hd/a/Arcak:Murat,logic
75,Robert J Full,3.0,0.6,Univ of California  Berkeley,https://ib.berkeley.edu/people/faculty/fullr,https://dblp.org/pers/hd/f/Full:Robert_J%3D,robotics
76,Kristofer S J Pister,3.0,0.5,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/pister.html,https://dblp.org/pers/hd/p/Pister:Kristofer_S%3D_J%3D,robotics
77,Jan M. Rabaey,3.0,0.6,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/rabaey.html,https://dblp.org/pers/hd/r/Rabaey:Jan_M%3D,unknown
78,Avideh Zakhor,3.0,0.8,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/zakhor.html,https://dblp.org/pers/hd/z/Zakhor:Avideh,robotics
79,Brian A Barsky,2.0,0.5,Univ of California  Berkeley,http://www.cs.berkeley.edu/~barsky,https://dblp.org/pers/hd/b/Barsky:Brian_A%3D,graphics
80,Eric A Brewer,2.0,0.4,Univ of California  Berkeley,https://www.cs.berkeley.edu/~brewer,https://dblp.org/pers/hd/b/Brewer:Eric_A%3D,networks
81,Armando Fox,2.0,0.3,Univ of California  Berkeley,https://www.eecs.berkeley.edu/Faculty/Homepages/fox.html,https://dblp.org/pers/hd/f/Fox:Armando,unknown
82,Sayeef S Salahuddin,2.0,0.2,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/salahuddin.html,https://dblp.org/pers/hd/s/Salahuddin:Sayeef_S%3D,eda
83,Bernd Sturmfels,2.0,0.5,Univ of California  Berkeley,https://math.berkeley.edu/~bernd,https://dblp.org/pers/hd/s/Sturmfels:Bernd,vision
84,Vivek Subramanian,2.0,0.3,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~viveks,https://dblp.org/pers/hd/s/Subramanian:Vivek,nlp
85,Laura Waller,2.0,0.5,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/waller.html,https://dblp.org/pers/hd/w/Waller:Laura,unknown
86,Nir Yosef,2.0,0.5,Univ of California  Berkeley,https://niryosef.wordpress.com,https://dblp.org/pers/hd/y/Yosef:Nir,ml
87,Richard M. Karp,1.0,0.5,Univ of California  Berkeley,https://www.eecs.berkeley.edu/Faculty/Homepages/karp.html,https://dblp.org/pers/hd/k/Karp:Richard_M%3D,unknown
88,Chunlei Liu,1.0,0.1,Univ of California  Berkeley,https://people.eecs.berkeley.edu/~chunlei.liu,https://dblp.org/pers/hd/l/Liu:Chunlei,unknown
89,Vladimir Stojanovic,1.0,0.3,Univ of California  Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/vlada.html,https://dblp.org/pers/hd/s/Stojanovic:Vladimir,unknown
0,James M Rehg,65.0,14.9,Georgia Institute of Technology,http://rehg.org,https://dblp.org/pers/hd/r/Rehg:James_M%3D,vision
1,Taesoo Kim,48.0,10.5,Georgia Institute of Technology,https://taesoo.gtisc.gatech.edu,https://dblp.org/pers/hd/k/Kim:Taesoo,security
2,Tuo Zhao,48.0,9.7,Georgia Institute of Technology,https://www2.isye.gatech.edu/~tzhao80,https://dblp.org/pers/hd/z/Zhao:Tuo,ml
3,Frank Dellaert,45.0,11.9,Georgia Institute of Technology,https://www.cc.gatech.edu/~dellaert,https://dblp.org/pers/hd/d/Dellaert:Frank,robotics
4,Diyi Yang,44.0,12.3,Georgia Institute of Technology,https://www.cc.gatech.edu/~dyang888,https://dblp.org/pers/hd/y/Yang:Diyi,nlp
5,Wenke Lee,41.0,7.4,Georgia Institute of Technology,http://wenke.gtisc.gatech.edu,https://dblp.org/pers/hd/l/Lee:Wenke,security
6,Seth Hutchinson,40.0,13.5,Georgia Institute of Technology,https://www.cc.gatech.edu/~seth,https://dblp.org/pers/hd/h/Hutchinson_0001:Seth,robotics
7,James Hays,37.0,9.3,Georgia Institute of Technology,http://www.cc.gatech.edu/~hays,https://dblp.org/pers/hd/h/Hays:James,vision
8,Moinuddin K Qureshi,35.0,12.9,Georgia Institute of Technology,http://moin.ece.gatech.edu,https://dblp.org/pers/hd/q/Qureshi:Moinuddin_K%3D,arch
9,Sonia Chernova,33.0,9.3,Georgia Institute of Technology,http://www.cc.gatech.edu/~chernova,https://dblp.org/pers/hd/c/Chernova:Sonia,robotics
10,Michael Bailey,32.0,5.7,Georgia Institute of Technology,https://faculty.cc.gatech.edu/~mbailey,https://dblp.org/pers/hd/b/Bailey:Michael,security
10,Michael Bailey,32.0,5.7,Georgia Institute of Technology,https://faculty.cc.gatech.edu/~mbailey,https://dblp.org/pers/hd/b/Bailey:Michael,metrics
11,Daniel Genkin,31.0,5.8,Georgia Institute of Technology,https://faculty.cc.gatech.edu/~genkin,https://dblp.org/pers/hd/g/Genkin:Daniel,security
12,Zsolt Kira,31.0,8.4,Georgia Institute of Technology,http://www.cc.gatech.edu/~zk15,https://dblp.org/pers/hd/k/Kira:Zsolt,vision
12,Zsolt Kira,31.0,8.4,Georgia Institute of Technology,http://www.cc.gatech.edu/~zk15,https://dblp.org/pers/hd/k/Kira:Zsolt,robotics
13,Thomas Pltz,31.0,7.4,Georgia Institute of Technology,https://www.cc.gatech.edu/people/thomas-ploetz,https://dblp.org/pers/hd/p/Pl=ouml=tz:Thomas,hci
14,Munmun De Choudhury,30.0,6.7,Georgia Institute of Technology,http://www.munmund.net,https://dblp.org/pers/hd/c/Choudhury:Munmun_De,hci
15,Santosh S Vempala,29.0,10.4,Georgia Institute of Technology,http://www.cc.gatech.edu/~vempala,https://dblp.org/pers/hd/v/Vempala:Santosh_S%3D,theory
16,Judy Hoffman,28.0,6.7,Georgia Institute of Technology,https://cs.berkeley.edu/~jhoffman,https://dblp.org/pers/hd/h/Hoffman:Judy,vision
17,Irfan A Essa,26.0,5.9,Georgia Institute of Technology,http://prof.irfanessa.com,https://dblp.org/pers/hd/e/Essa:Irfan_A%3D,vision
17,Irfan A Essa,26.0,5.9,Georgia Institute of Technology,http://prof.irfanessa.com,https://dblp.org/pers/hd/e/Essa:Irfan_A%3D,hci
18,Jacob D Abernethy,25.0,8.3,Georgia Institute of Technology,https://www.cc.gatech.edu/~jabernethy9,https://dblp.org/pers/hd/a/Abernethy:Jacob_D%3D,ml
19,Chao Zhang,24.0,4.2,Georgia Institute of Technology,http://chaozhang.org,https://dblp.org/pers/hd/z/Zhang_0014:Chao,web
19,Chao Zhang,24.0,4.2,Georgia Institute of Technology,http://chaozhang.org,https://dblp.org/pers/hd/z/Zhang_0014:Chao,ir
20,Tushar Krishna,24.0,6.0,Georgia Institute of Technology,http://tusharkrishna.ece.gatech.edu,https://dblp.org/pers/hd/k/Krishna:Tushar,arch
20,Tushar Krishna,24.0,6.0,Georgia Institute of Technology,http://tusharkrishna.ece.gatech.edu,https://dblp.org/pers/hd/k/Krishna:Tushar,eda
21,Alex Endert,23.0,5.1,Georgia Institute of Technology,http://va.gatech.edu/endert,https://dblp.org/pers/hd/e/Endert:Alex,visualization
22,Vladimir Kolesnikov,22.0,6.6,Georgia Institute of Technology,https://www.scs.gatech.edu/people/vladimir-kolesnikov,https://dblp.org/pers/hd/k/Kolesnikov:Vladimir,security
22,Vladimir Kolesnikov,22.0,6.6,Georgia Institute of Technology,https://www.scs.gatech.edu/people/vladimir-kolesnikov,https://dblp.org/pers/hd/k/Kolesnikov:Vladimir,crypto
23,Thad Starner,22.0,3.6,Georgia Institute of Technology,http://www.cc.gatech.edu/home/thad,https://dblp.org/pers/hd/s/Starner:Thad,hci
24,Andrea Thomaz,22.0,6.4,Georgia Institute of Technology,http://www.cc.gatech.edu/~athomaz,https://dblp.org/pers/hd/t/Thomaz:Andrea,robotics
25,Angelos D Keromytis,21.0,5.6,Georgia Institute of Technology,https://angelosk.github.io,https://dblp.org/pers/hd/k/Keromytis:Angelos_D%3D,security
26,Alan Ritter,20.0,5.6,Georgia Institute of Technology,http://aritter.github.io,https://dblp.org/pers/hd/r/Ritter:Alan,nlp
27,Danfei Xu,20.0,3.9,Georgia Institute of Technology,https://cs.stanford.edu/~danfei,https://dblp.org/pers/hd/x/Xu:Danfei,robotics
27,Danfei Xu,20.0,3.9,Georgia Institute of Technology,https://cs.stanford.edu/~danfei,https://dblp.org/pers/hd/x/Xu:Danfei,vision
28,Frank Li,19.0,6.0,Georgia Institute of Technology,https://frankli.ece.gatech.edu,https://dblp.org/pers/hd/l/Li_0001:Frank,security
29,John T Stasko,19.0,5.2,Georgia Institute of Technology,http://www.cc.gatech.edu/~john.stasko,https://dblp.org/pers/hd/s/Stasko:John_T%3D,visualization
29,John T Stasko,19.0,5.2,Georgia Institute of Technology,http://www.cc.gatech.edu/~john.stasko,https://dblp.org/pers/hd/s/Stasko:John_T%3D,hci
30,Srinivas Aluru,18.0,5.3,Georgia Institute of Technology,http://www.cc.gatech.edu/~saluru,https://dblp.org/pers/hd/a/Aluru:Srinivas,hpc
30,Srinivas Aluru,18.0,5.3,Georgia Institute of Technology,http://www.cc.gatech.edu/~saluru,https://dblp.org/pers/hd/a/Aluru:Srinivas,comp
30,Srinivas Aluru,18.0,5.3,Georgia Institute of Technology,http://www.cc.gatech.edu/~saluru,https://dblp.org/pers/hd/a/Aluru:Srinivas,bio
31,Joy Arulraj,18.0,4.7,Georgia Institute of Technology,https://www.cc.gatech.edu/~jarulraj,https://dblp.org/pers/hd/a/Arulraj:Joy,db
32,Xu Chu,18.0,3.7,Georgia Institute of Technology,https://www.cc.gatech.edu/~xchu33,https://dblp.org/pers/hd/c/Chu:Xu,db
33,Wei Xu,17.0,5.0,Georgia Institute of Technology,https://cocoxu.github.io,https://dblp.org/pers/hd/x/Xu_0004:Wei,nlp
34,Manos Antonakakis,17.0,3.0,Georgia Institute of Technology,https://sites.google.com/site/antonakakis,https://dblp.org/pers/hd/a/Antonakakis:Manos,security
35,Raheem A Beyah,17.0,2.8,Georgia Institute of Technology,https://rbeyah.ece.gatech.edu,https://dblp.org/pers/hd/b/Beyah:Raheem_A%3D,security
36,Haesun Park,17.0,3.6,Georgia Institute of Technology,http://www.cc.gatech.edu/~hpark,https://dblp.org/pers/hd/p/Park:Haesun,ai
36,Haesun Park,17.0,3.6,Georgia Institute of Technology,http://www.cc.gatech.edu/~hpark,https://dblp.org/pers/hd/p/Park:Haesun,ml
37,Mark O Riedl,17.0,5.0,Georgia Institute of Technology,https://research.cc.gatech.edu/inc/mark-riedl,https://dblp.org/pers/hd/r/Riedl:Mark_O%3D,ai
38,Sahil Singla,16.0,5.2,Georgia Institute of Technology,https://www.cc.gatech.edu/~ssingla7,https://dblp.org/pers/hd/s/Singla_0001:Sahil,theory
39,Hyesoon Kim,16.0,3.4,Georgia Institute of Technology,http://www.cc.gatech.edu/~hyesoon,https://dblp.org/pers/hd/k/Kim:Hyesoon,arch
40,Andrea G Parker,16.0,3.1,Georgia Institute of Technology,https://www.cc.gatech.edu/~andrea,https://dblp.org/pers/hd/p/Parker:Andrea_G%3D,hci
41,Greg Turk,16.0,3.8,Georgia Institute of Technology,http://www.cc.gatech.edu/~turk,https://dblp.org/pers/hd/t/Turk:Greg,graphics
41,Greg Turk,16.0,3.8,Georgia Institute of Technology,http://www.cc.gatech.edu/~turk,https://dblp.org/pers/hd/t/Turk:Greg,robotics
42,Alberto Dainotti,15.0,2.9,Georgia Institute of Technology,https://www.cc.gatech.edu/~adainotti6,https://dblp.org/pers/hd/d/Dainotti:Alberto,metrics
43,Polo Chau,14.0,2.6,Georgia Institute of Technology,http://www.cc.gatech.edu/~dchau,https://dblp.org/pers/hd/c/Chau:Polo,visualization
44,Charles L Isbell Jr,14.0,3.7,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Charles.Isbell,https://dblp.org/pers/hd/i/Isbell_Jr=:Charles_L%3D,ml
44,Charles L Isbell Jr,14.0,3.7,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Charles.Isbell,https://dblp.org/pers/hd/i/Isbell_Jr=:Charles_L%3D,robotics
45,Mohit Singh,14.0,4.4,Georgia Institute of Technology,https://www2.isye.gatech.edu/~msingh94,https://dblp.org/pers/hd/s/Singh:Mohit,theory
46,Richard W Vuduc,14.0,2.8,Georgia Institute of Technology,http://vuduc.org,https://dblp.org/pers/hd/v/Vuduc:Richard_W%3D,hpc
47,Fabian Monrose,13.0,2.7,Georgia Institute of Technology,https://fabianmonrose.github.io,https://dblp.org/pers/hd/m/Monrose:Fabian,security
48,Paul Pearce,13.0,2.2,Georgia Institute of Technology,https://www.cc.gatech.edu/~pearce,https://dblp.org/pers/hd/p/Pearce:Paul,security
49,Brendan Saltaformaggio,13.0,2.3,Georgia Institute of Technology,https://saltaformaggio.ece.gatech.edu,https://dblp.org/pers/hd/s/Saltaformaggio:Brendan,security
